,codigo,nome,cidade,estado,populacao,popAte9,popDe10a14,popDe15a19,popDe20a24,popDe25a34,popDe35a49,popDe50a59,popMaisDe60,domiciliosA1,domiciliosA2,domiciliosB1,domiciliosB2,domiciliosC1,domiciliosC2,domiciliosD,domiciliosE,rendaMedia,faturamento,potencial,total_domicilios,label
343,35503067,Parque Do Estado,São Paulo,SP,43,0.046511627907,0.046511627907,0.046511627907,0.093023255814,0.139534883721,0.186046511628,0.209302325581,0.232558139535,0.0,0.0,0.307692307692,0.307692307692,0.384615384615,0.0,0.0,0.0,2891.0,876342.5,Baixo,13,0
364,355030156,Pirituba,São Paulo,SP,53776,0.098501190122,0.0442762570663,0.0701614102946,0.0633368045225,0.163827729842,0.231534513538,0.141624516513,0.186737578102,0.00428877769836,0.044368426427,0.248698049627,0.220565710201,0.211579699786,0.138823649546,0.0451853364648,0.0864903502502,2901.0,1042063.875,Alto,19586,0
368,355030202,Ponte Transamérica,São Paulo,SP,8991,0.0740740740741,0.0383717050384,0.0638416193972,0.0601712823935,0.150817484151,0.221888555222,0.158936714492,0.231898565232,0.0218040621266,0.0827359617682,0.285543608124,0.233870967742,0.176523297491,0.0928912783751,0.0206093189964,0.0860215053763,4129.0,991392.5,Medio,3348,0
375,3550304,República,São Paulo,SP,14861,0.0546396608573,0.0228786757284,0.0449498687841,0.0733463427764,0.188345333423,0.254087881031,0.147432878003,0.214319359397,0.0173495754891,0.0450350682909,0.223698781838,0.228497600591,0.23612649194,0.0972068413929,0.0275624461671,0.124523194291,3516.0,1001530.0,Medio,8127,0
389,35503094,Santana,São Paulo,SP,6562,0.0627857360561,0.0292593721426,0.0562328558366,0.064004876562,0.14523011277,0.201005790917,0.151478207863,0.290003047851,0.0385653682993,0.0856151176244,0.302738141149,0.234863092943,0.162745854223,0.0836868492094,0.0242961820285,0.0674893945237,5656.0,996337.4375,Medio,2593,0
404,355030171,Tucuruvi,São Paulo,SP,17667,0.0674138223807,0.0371313748797,0.0658289466236,0.0634516329881,0.127695703855,0.204222561838,0.16488368144,0.269372275995,0.0280403276623,0.093572778828,0.3095463138,0.246219281664,0.159892879647,0.0738815374921,0.0137051039698,0.0751417769376,4198.0,1205642.25,Alto,6348,0
410,35503085,Vila Anglo Brasileira,São Paulo,SP,13812,0.0852881552273,0.0330871705763,0.0588618592528,0.0705907906169,0.181798436142,0.20605270779,0.139661164205,0.224659716189,0.0340172786177,0.0939524838013,0.264578833693,0.241180705544,0.198524118071,0.0932325413967,0.0,0.0745140388769,4222.0,1063947.75,Alto,5556,0
412,355030108,Vila Califórnia,São Paulo,SP,44677,0.0890838686573,0.0447433802628,0.072095261544,0.0609262036395,0.13966918101,0.231327081048,0.138684334221,0.223470689617,0.0358987277995,0.065499433178,0.230507620607,0.241088298274,0.18566570097,0.12432296259,0.0301045471722,0.0869127094092,4013.0,1158698.5,Alto,15878,0
447,355030198,Vila Sabará,São Paulo,SP,10891,0.0963180607841,0.0439812689377,0.0713433109907,0.0580295656964,0.165824993114,0.244054724084,0.13423928014,0.186208796254,0.0103456977038,0.0411304567247,0.239717385819,0.252334090336,0.230633358567,0.110522331567,0.0269997476659,0.0883169316175,3095.0,967367.8125,Medio,3963,0
450,355030275,Vila Socorro,São Paulo,SP,10117,0.0974597212612,0.0417119699516,0.0661263220322,0.0653355737867,0.166057131561,0.235642977167,0.137491351191,0.190174953049,0.0333068992863,0.0539254559873,0.213058419244,0.242664551943,0.196669310071,0.14089347079,0.0269627279937,0.0925191646841,4993.0,986854.125,Medio,3783,0
