,codigo,nome,cidade,estado,populacao,popAte9,popDe10a14,popDe15a19,popDe20a24,popDe25a34,popDe35a49,popDe50a59,popMaisDe60,domiciliosA1,domiciliosA2,domiciliosB1,domiciliosB2,domiciliosC1,domiciliosC2,domiciliosD,domiciliosE,rendaMedia,faturamento,potencial,total_domicilios,label
309,355030249,Limoeiro,São Paulo,SP,119634,0.141815871742,0.0716769480248,0.107260477791,0.0841483190397,0.159962886805,0.223113830516,0.116814617918,0.0952070481636,0.0,0.00101710339659,0.0474023714569,0.131340167554,0.24062525093,0.264125692567,0.0901474799925,0.225341934102,1259.0,125932.226562,Medio,37361,3
313,355030298,Marcilac,São Paulo,SP,5809,0.138922361852,0.081425374419,0.111206748149,0.0824582544328,0.138233775176,0.206576002754,0.123601308315,0.117576174901,0.0,0.0,0.00972540045767,0.0772311212815,0.189359267735,0.287185354691,0.103546910755,0.33295194508,883.0,793273.0625,Baixo,1748,3
316,355030288,M'Boi Mirim,São Paulo,SP,88421,0.159317356737,0.0767012361317,0.111093518508,0.0861333846032,0.171656054557,0.222842989787,0.0946833896925,0.0775720699834,0.0,0.0,0.0165888511602,0.118491794001,0.25155631013,0.277306168647,0.111382286361,0.2246745897,1083.0,116251.9375,Medio,28272,3
329,355030229,Parada De Taipas,São Paulo,SP,149250,0.144556113903,0.0728911222781,0.103195979899,0.0765628140704,0.16410720268,0.229199329983,0.111852596315,0.097634840871,0.0,0.0,0.0647984859564,0.144135231623,0.271022409566,0.2587853241,0.086820938535,0.17443761022,1392.0,170516.125,Medio,46498,3
333,355030208,Paraisópolis,São Paulo,SP,53410,0.182924545965,0.0808837296386,0.117225238719,0.107919865194,0.201497846845,0.213124882981,0.060101104662,0.0363227859951,0.0015993602559,0.00165648026504,0.0142228822757,0.0733992117439,0.225852516136,0.354258296681,0.129719540755,0.199291711887,1049.0,416726.5625,Medio,17507,3
334,355030294,Parelheiros,São Paulo,SP,87201,0.150743684132,0.0802743087809,0.111902386441,0.0791504684579,0.163874267497,0.228552424858,0.103255696609,0.0822467632252,0.0,0.0,0.0173168268691,0.0942514119011,0.237573400157,0.273703108053,0.0961588809515,0.280996372069,1004.0,202895.984375,Medio,26737,3
342,355030186,Parque Do Carmo,São Paulo,SP,2039,0.199607650809,0.0819028935753,0.117214320745,0.102501226091,0.161844041197,0.174104953409,0.0936733692987,0.0691515448749,0.0,0.0,0.00749063670412,0.0767790262172,0.129213483146,0.241573033708,0.13670411985,0.408239700375,750.0,778180.5,Baixo,534,3
345,355030243,Parque Ecológico Tietê,São Paulo,SP,11350,0.159647577093,0.0790308370044,0.106696035242,0.0865198237885,0.163259911894,0.226784140969,0.0920704845815,0.0859911894273,0.0,0.000294117647059,0.0291176470588,0.120294117647,0.217647058824,0.327941176471,0.0844117647059,0.220294117647,1167.0,713844.8125,Baixo,3400,3
347,355030286,Parque Fernanda,São Paulo,SP,121226,0.149489383466,0.0735815749097,0.105959117681,0.0844620790919,0.173791100919,0.221718113276,0.101908831439,0.089089799218,0.0,0.000696720253916,0.0339328568111,0.124970969989,0.250096766702,0.271617681212,0.0943668877248,0.224318117307,1187.0,92278.8671875,Medio,38753,3
350,355030231,Parque Morro Doce,São Paulo,SP,55558,0.152453292055,0.0772526008856,0.110137153965,0.0833183339933,0.16724864106,0.25197091328,0.0957917851615,0.0618272795997,0.0,0.0,0.047525087383,0.14747998647,0.284417634457,0.288533092795,0.071654075995,0.1603901229,1340.0,482577.84375,Medio,17738,3
351,355030104,Parque Novo Mundo,São Paulo,SP,51027,0.156897328865,0.0720990847982,0.109569443628,0.0841907225586,0.16934172105,0.215709330355,0.0989280185,0.0932643502459,0.0,0.00670804338286,0.0520970472071,0.120243244938,0.246881073287,0.295404676823,0.0951037552505,0.183562159112,1365.0,519080.25,Medio,15951,3
353,355030115,Parque Santa Madalena,São Paulo,SP,88500,0.130418079096,0.0637062146893,0.0969717514124,0.0781242937853,0.159525423729,0.220248587571,0.119322033898,0.131683615819,0.0,0.0,0.0571558097364,0.147370623518,0.253312874878,0.258334495746,0.0844260008369,0.199400195285,1344.0,345508.125,Medio,28676,3
355,355030121,Parque São Rafael,São Paulo,SP,70505,0.167307283171,0.0843628111481,0.119097936317,0.0798241259485,0.15627260478,0.227629246153,0.0916247074676,0.0738812850152,0.0,0.0,0.0211642750876,0.0902721121083,0.233478907712,0.292460526947,0.123722224888,0.238901953256,1035.0,96453.84375,Medio,20837,3
357,355030191,Pedreira,São Paulo,SP,89506,0.151520568454,0.0750787656693,0.107802828861,0.0846647152146,0.165910665207,0.228007060979,0.103613165598,0.0834022300181,0.0,0.00211136558832,0.0298096192385,0.113476953908,0.218937875752,0.228743200687,0.0725379330089,0.334383051818,1043.0,297418.9375,Medio,27944,3
360,355030232,Perus,São Paulo,SP,85745,0.145617820281,0.0750131202986,0.107131611173,0.0817657006239,0.154772873054,0.232398390577,0.104799113651,0.0985013703423,0.0,0.0,0.0324769383243,0.125600365937,0.257032858123,0.280704429366,0.0711290691469,0.233056339102,1164.0,203210.328125,Medio,26234,3
380,355030289,Riviera,São Paulo,SP,42731,0.1532610985,0.0750977042428,0.108422456764,0.0856755049028,0.175165570663,0.215323769629,0.102033652384,0.085020242915,0.0,0.0,0.0273320143621,0.10786253389,0.256979555946,0.286143474756,0.0927676412398,0.228914779805,1131.0,531560.5,Baixo,13647,3
381,355030122,Rodolfo Pirani,São Paulo,SP,83526,0.139190192275,0.0681225007782,0.0987476953284,0.0767784881354,0.15610708043,0.229353734167,0.109774202045,0.121926106841,0.0,0.00590710783367,0.0521987568048,0.167599706575,0.262229257558,0.231265202116,0.0706922512644,0.210107717849,1397.0,386740.84375,Medio,25901,3
388,35503089,Santa Marina,São Paulo,SP,2281,0.161771153003,0.0727750986409,0.115300306883,0.0688294607628,0.159140727751,0.198158702324,0.104340201666,0.11968434897,0.00287769784173,0.0158273381295,0.0906474820144,0.115107913669,0.175539568345,0.309352517986,0.0503597122302,0.240287769784,1600.0,771489.0625,Baixo,695,3
393,355030117,São Mateus,São Paulo,SP,71515,0.125428231839,0.0641683562889,0.0966091029854,0.0805425435223,0.153002866531,0.217366985947,0.125050688667,0.137831224219,0.0,0.00491112173497,0.0654961102177,0.168021209092,0.228866965101,0.207918640532,0.0724499109044,0.252336042418,1398.0,398441.15625,Medio,23009,3
399,355030114,Teotônio Vilela,São Paulo,SP,89182,0.134489022448,0.0673790675248,0.0976205960844,0.0808234845597,0.161770312395,0.217028099841,0.122154694894,0.118734722253,0.0,0.0,0.0368178134799,0.154670048973,0.31388507205,0.260050029948,0.0827255751682,0.151851460381,1360.0,358645.5,Medio,28383,3
413,35503039,Vila Carioca,São Paulo,SP,27747,0.139006018669,0.0698093487584,0.107362958158,0.0890546725772,0.169351641619,0.233791040473,0.0957580999748,0.0958662197715,0.00152389245673,0.00500707521498,0.0400566017198,0.128551213671,0.253728094046,0.298574072058,0.0682486121694,0.204310438663,1337.0,612275.4375,Baixo,9187,3
418,355030259,Vila Curuçá,São Paulo,SP,78207,0.130589333436,0.0684849182298,0.102701804186,0.0731520196402,0.149091513547,0.224059227435,0.114606109428,0.137315074098,0.0,0.0,0.0613843792908,0.159316694936,0.238429852193,0.244285598902,0.0710766497052,0.225506824974,1360.0,351481.90625,Medio,24762,3
439,355030195,Vila Missionária,São Paulo,SP,84503,0.144527413228,0.0691928097227,0.105972569021,0.0833934889886,0.168751405276,0.22147142705,0.104907518076,0.101783368638,0.0,0.0,0.0236515291937,0.113994439296,0.254124189064,0.269768303985,0.0890824837813,0.24937905468,1095.0,204985.046875,Medio,26975,3
444,355030256,Vila Progresso,São Paulo,SP,39512,0.127353715327,0.066891071067,0.0986282648309,0.0780016197611,0.151852601741,0.224640615509,0.115129580887,0.137502530877,0.0,0.0,0.0552389996834,0.165163026274,0.249366888256,0.279518835074,0.0447926559038,0.205919594808,1364.0,639563.1875,Baixo,12636,3
453,355030162,Vila Terezinha,São Paulo,SP,122359,0.14959259229,0.0760385423222,0.108353288275,0.0814406786587,0.157307594864,0.217327699638,0.102804043838,0.107135560114,0.0,0.0,0.0463167878596,0.119006217726,0.248972494467,0.30227105069,0.0847823795974,0.19865106966,1252.0,92404.15625,Medio,37956,3
455,355030164,Vista Alegre,São Paulo,SP,106,0.216981132075,0.0660377358491,0.141509433962,0.103773584906,0.141509433962,0.245283018868,0.0377358490566,0.0471698113208,0.0,0.0,0.0,0.206896551724,0.310344827586,0.275862068966,0.0689655172414,0.137931034483,1288.0,735106.125,Baixo,29,3
